Results.reception.time,MD5.hash.of.participant.s.IP.address,Controller.name,Order.number.of.item,Inner.element.number,Label,Latin.Square.Group,PennElementType,PennElementName,Parameter,Value,EventTime,TrialNumber,AnswerRT,DialogueRT,A2,A1,D3,D2,D1,Condition,ConditionName,Answer,Inference,Item,Group,Type,Comments
1762531796,8cef621d098fda1a7c5fbc60c630429c,PennController,17,0,filler,NULL,Selector,comparison,Selection,a1,1762531659881,5,1531,2,... he <span class='highlight'>might have been put</span> on academic probation.,... he <span class='highlight'>was put</span> on academic probation.,Well%2C if he missed that many practices%2C ...,Oh%2C my boyfriend is on another lacrosse team%2C and he missed 4 practices.,On my lacrosse team%2C athletes who miss 4 practices are put on academic probation.,practice,filler_i,"",i,1026,C,filler,a2;a1
1762531796,8cef621d098fda1a7c5fbc60c630429c,PennController,17,0,filler,NULL,PennController,18,_Trial_,End,1762531659884,5,1531,2,... he <span class='highlight'>might have been put</span> on academic probation.,... he <span class='highlight'>was put</span> on academic probation.,Well%2C if he missed that many practices%2C ...,Oh%2C my boyfriend is on another lacrosse team%2C and he missed 4 practices.,On my lacrosse team%2C athletes who miss 4 practices are put on academic probation.,practice,filler_i,"",i,1026,C,filler,NULL
1762531796,8cef621d098fda1a7c5fbc60c630429c,PennController,13,0,trial,NULL,PennController,14,_Trial_,Start,1762531659887,6,3247,3,... she <span class='highlight'>must have been required</span> to shower.,... she<span class='highlight'>'s got to have been required</span> to shower.,Well%2C if a patient threw up on her%2C ...,I heard a patient threw up on her during her shift.,Laura took her break earlier than usual this afternoon.,practice,aHaveto_4,haveto,a,4,C,exp,NULL
1762531796,8cef621d098fda1a7c5fbc60c630429c,PennController,13,0,trial,NULL,PennController,14,_Header_,Start,1762531659887,6,3247,3,... she <span class='highlight'>must have been required</span> to shower.,... she<span class='highlight'>'s got to have been required</span> to shower.,Well%2C if a patient threw up on her%2C ...,I heard a patient threw up on her during her shift.,Laura took her break earlier than usual this afternoon.,practice,aHaveto_4,haveto,a,4,C,exp,NULL
1762531796,8cef621d098fda1a7c5fbc60c630429c,PennController,13,0,trial,NULL,PennController,14,_Header_,End,1762531659887,6,3247,3,... she <span class='highlight'>must have been required</span> to shower.,... she<span class='highlight'>'s got to have been required</span> to shower.,Well%2C if a patient threw up on her%2C ...,I heard a patient threw up on her during her shift.,Laura took her break earlier than usual this afternoon.,practice,aHaveto_4,haveto,a,4,C,exp,NULL
1762531796,8cef621d098fda1a7c5fbc60c630429c,PennController,13,0,trial,NULL,Selector,comparison,Selection,a2,1762531668310,6,3247,3,... she <span class='highlight'>must have been required</span> to shower.,... she<span class='highlight'>'s got to have been required</span> to shower.,Well%2C if a patient threw up on her%2C ...,I heard a patient threw up on her during her shift.,Laura took her break earlier than usual this afternoon.,practice,aHaveto_4,haveto,a,4,C,exp,a1;a2
1762531796,8cef621d098fda1a7c5fbc60c630429c,PennController,13,0,trial,NULL,PennController,14,_Trial_,End,1762531668312,6,3247,3,... she <span class='highlight'>must have been required</span> to shower.,... she<span class='highlight'>'s got to have been required</span> to shower.,Well%2C if a patient threw up on her%2C ...,I heard a patient threw up on her during her shift.,Laura took her break earlier than usual this afternoon.,practice,aHaveto_4,haveto,a,4,C,exp,NULL
1762531796,8cef621d098fda1a7c5fbc60c630429c,PennController,9,0,break,NULL,PennController,6,_Trial_,Start,1762531668313,6,3247,3,... she <span class='highlight'>must have been required</span> to shower.,... she<span class='highlight'>'s got to have been required</span> to shower.,Well%2C if a patient threw up on her%2C ...,I heard a patient threw up on her during her shift.,Laura took her break earlier than usual this afternoon.,practice,aHaveto_4,haveto,a,4,C,exp,NULL
1762531796,8cef621d098fda1a7c5fbc60c630429c,PennController,9,0,break,NULL,PennController,6,_Header_,Start,1762531668313,6,3247,3,... she <span class='highlight'>must have been required</span> to shower.,... she<span class='highlight'>'s got to have been required</span> to shower.,Well%2C if a patient threw up on her%2C ...,I heard a patient threw up on her during her shift.,Laura took her break earlier than usual this afternoon.,practice,aHaveto_4,haveto,a,4,C,exp,NULL
1762531796,8cef621d098fda1a7c5fbc60c630429c,PennController,9,0,break,NULL,PennController,6,_Header_,End,1762531668313,6,3247,3,... she <span class='highlight'>must have been required</span> to shower.,... she<span class='highlight'>'s got to have been required</span> to shower.,Well%2C if a patient threw up on her%2C ...,I heard a patient threw up on her during her shift.,Laura took her break earlier than usual this afternoon.,practice,aHaveto_4,haveto,a,4,C,exp,NULL
1762531796,8cef621d098fda1a7c5fbc60c630429c,PennController,9,0,break,NULL,PennController,6,_Trial_,End,1762531669872,6,3247,3,... she <span class='highlight'>must have been required</span> to shower.,... she<span class='highlight'>'s got to have been required</span> to shower.,Well%2C if a patient threw up on her%2C ...,I heard a patient threw up on her during her shift.,Laura took her break earlier than usual this afternoon.,practice,aHaveto_4,haveto,a,4,C,exp,NULL
1762531796,8cef621d098fda1a7c5fbc60c630429c,PennController,21,0,filler,NULL,PennController,22,_Trial_,Start,1762531669873,7,2664,4,...the employees <span class='highlight'>probably had</span> a lot of extra work.  ,...the employees <span class='highlight'>might have gotten</span> a lot of extra work.  ,Well%2C if his lab is being audited%2C ...,I heard the lab he manages is being considered for Humane Research Facility Certification.,Bob’s employees had to work late in the lab yesterday.,practice,filler_a,"",a,1022,C,filler,NULL
1762531796,8cef621d098fda1a7c5fbc60c630429c,PennController,21,0,filler,NULL,PennController,22,_Header_,Start,1762531669873,7,2664,4,...the employees <span class='highlight'>probably had</span> a lot of extra work.  ,...the employees <span class='highlight'>might have gotten</span> a lot of extra work.  ,Well%2C if his lab is being audited%2C ...,I heard the lab he manages is being considered for Humane Research Facility Certification.,Bob’s employees had to work late in the lab yesterday.,practice,filler_a,"",a,1022,C,filler,NULL
1762531796,8cef621d098fda1a7c5fbc60c630429c,PennController,21,0,filler,NULL,PennController,22,_Header_,End,1762531669874,7,2664,4,...the employees <span class='highlight'>probably had</span> a lot of extra work.  ,...the employees <span class='highlight'>might have gotten</span> a lot of extra work.  ,Well%2C if his lab is being audited%2C ...,I heard the lab he manages is being considered for Humane Research Facility Certification.,Bob’s employees had to work late in the lab yesterday.,practice,filler_a,"",a,1022,C,filler,NULL
1762531796,8cef621d098fda1a7c5fbc60c630429c,PennController,21,0,filler,NULL,Selector,comparison,Selection,a2,1762531682295,7,2664,4,...the employees <span class='highlight'>probably had</span> a lot of extra work.  ,...the employees <span class='highlight'>might have gotten</span> a lot of extra work.  ,Well%2C if his lab is being audited%2C ...,I heard the lab he manages is being considered for Humane Research Facility Certification.,Bob’s employees had to work late in the lab yesterday.,practice,filler_a,"",a,1022,C,filler,a2;a1
