Results.reception.time,MD5.hash.of.participant.s.IP.address,Controller.name,Order.number.of.item,Inner.element.number,Label,Latin.Square.Group,PennElementType,PennElementName,Parameter,Value,EventTime,TrialNumber,AnswerRT,DialogueRT,A2,A1,D3,D2,D1,Condition,ConditionName,Answer,Inference,Item,Group,Type,Comments
1759440314,146468190c761e973af085b5d4a89753,PennController,7,0,inst-5,NULL,PennController,10,_Header_,End,1759440152084,2,2166,3,...the parking lot <span class='highlight'>is probably filled up</span> by now.,...the parking lot <span class='highlight'>should be filled up</span> by now.,Well%2C if it was sunny this morning%2C and it's already 2pm%2C ...,My friend said it was beautiful weather this morning.,When it's sunny and warm%2C the beach parking lot fills up fast.,practice,negobvious_example,practice,practice,1001,practice,practice,NULL
1759440314,146468190c761e973af085b5d4a89753,PennController,7,0,inst-5,NULL,Selector,comparison,Selection,a2,1759440161850,2,2166,3,...the parking lot <span class='highlight'>is probably filled up</span> by now.,...the parking lot <span class='highlight'>should be filled up</span> by now.,Well%2C if it was sunny this morning%2C and it's already 2pm%2C ...,My friend said it was beautiful weather this morning.,When it's sunny and warm%2C the beach parking lot fills up fast.,practice,negobvious_example,practice,practice,1001,practice,practice,a1;a2
1759440314,146468190c761e973af085b5d4a89753,PennController,7,0,inst-5,NULL,PennController,10,_Trial_,End,1759440161852,2,2166,3,...the parking lot <span class='highlight'>is probably filled up</span> by now.,...the parking lot <span class='highlight'>should be filled up</span> by now.,Well%2C if it was sunny this morning%2C and it's already 2pm%2C ...,My friend said it was beautiful weather this morning.,When it's sunny and warm%2C the beach parking lot fills up fast.,practice,negobvious_example,practice,practice,1001,practice,practice,NULL
1759440314,146468190c761e973af085b5d4a89753,PennController,8,0,exp-start,NULL,PennController,5,_Trial_,Start,1759440161852,2,2166,3,...the parking lot <span class='highlight'>is probably filled up</span> by now.,...the parking lot <span class='highlight'>should be filled up</span> by now.,Well%2C if it was sunny this morning%2C and it's already 2pm%2C ...,My friend said it was beautiful weather this morning.,When it's sunny and warm%2C the beach parking lot fills up fast.,practice,negobvious_example,practice,practice,1001,practice,practice,NULL
1759440314,146468190c761e973af085b5d4a89753,PennController,8,0,exp-start,NULL,PennController,5,_Header_,Start,1759440161852,2,2166,3,...the parking lot <span class='highlight'>is probably filled up</span> by now.,...the parking lot <span class='highlight'>should be filled up</span> by now.,Well%2C if it was sunny this morning%2C and it's already 2pm%2C ...,My friend said it was beautiful weather this morning.,When it's sunny and warm%2C the beach parking lot fills up fast.,practice,negobvious_example,practice,practice,1001,practice,practice,NULL
1759440314,146468190c761e973af085b5d4a89753,PennController,8,0,exp-start,NULL,PennController,5,_Header_,End,1759440161853,2,2166,3,...the parking lot <span class='highlight'>is probably filled up</span> by now.,...the parking lot <span class='highlight'>should be filled up</span> by now.,Well%2C if it was sunny this morning%2C and it's already 2pm%2C ...,My friend said it was beautiful weather this morning.,When it's sunny and warm%2C the beach parking lot fills up fast.,practice,negobvious_example,practice,practice,1001,practice,practice,NULL
1759440314,146468190c761e973af085b5d4a89753,PennController,8,0,exp-start,NULL,PennController,5,_Trial_,End,1759440163195,2,2166,3,...the parking lot <span class='highlight'>is probably filled up</span> by now.,...the parking lot <span class='highlight'>should be filled up</span> by now.,Well%2C if it was sunny this morning%2C and it's already 2pm%2C ...,My friend said it was beautiful weather this morning.,When it's sunny and warm%2C the beach parking lot fills up fast.,practice,negobvious_example,practice,practice,1001,practice,practice,NULL
1759440314,146468190c761e973af085b5d4a89753,PennController,22,0,check,NULL,PennController,23,_Trial_,Start,1759440163196,3,1173,3,... the metro <span class='highlight'>was</span> closed. ,... the metro <span class='highlight'>was</span> open. ,Well%2C then ...,Oh%2C I walked past a metro station last night at 2 a.m.,The metro closes at 3 a.m. every night.,practice,check_1d,"",d,2001,C,check,NULL
1759440314,146468190c761e973af085b5d4a89753,PennController,22,0,check,NULL,PennController,23,_Header_,Start,1759440163196,3,1173,3,... the metro <span class='highlight'>was</span> closed. ,... the metro <span class='highlight'>was</span> open. ,Well%2C then ...,Oh%2C I walked past a metro station last night at 2 a.m.,The metro closes at 3 a.m. every night.,practice,check_1d,"",d,2001,C,check,NULL
1759440314,146468190c761e973af085b5d4a89753,PennController,22,0,check,NULL,PennController,23,_Header_,End,1759440163196,3,1173,3,... the metro <span class='highlight'>was</span> closed. ,... the metro <span class='highlight'>was</span> open. ,Well%2C then ...,Oh%2C I walked past a metro station last night at 2 a.m.,The metro closes at 3 a.m. every night.,practice,check_1d,"",d,2001,C,check,NULL
1759440314,146468190c761e973af085b5d4a89753,PennController,22,0,check,NULL,Selector,comparison,Selection,a1,1759440171354,3,1173,3,... the metro <span class='highlight'>was</span> closed. ,... the metro <span class='highlight'>was</span> open. ,Well%2C then ...,Oh%2C I walked past a metro station last night at 2 a.m.,The metro closes at 3 a.m. every night.,practice,check_1d,"",d,2001,C,check,a1;a2
1759440314,146468190c761e973af085b5d4a89753,PennController,22,0,check,NULL,PennController,23,_Trial_,End,1759440171355,3,1173,3,... the metro <span class='highlight'>was</span> closed. ,... the metro <span class='highlight'>was</span> open. ,Well%2C then ...,Oh%2C I walked past a metro station last night at 2 a.m.,The metro closes at 3 a.m. every night.,practice,check_1d,"",d,2001,C,check,NULL
1759440314,146468190c761e973af085b5d4a89753,PennController,18,0,filler,NULL,PennController,19,_Trial_,Start,1759440171356,4,3636,2,... she <span class='highlight'>has to have completed</span> all her gen ed requirements.,... she <span class='highlight'>might have completed</span> all her gen ed requirements.,Well%2C then ...,Oh%2C my friend's in college%2C and she got into a study abroad program.,At my college%2C the study abroad program requires completing all the gen-ed classes.,practice,filler_i,"",i,1025,C,filler,NULL
1759440314,146468190c761e973af085b5d4a89753,PennController,18,0,filler,NULL,PennController,19,_Header_,Start,1759440171356,4,3636,2,... she <span class='highlight'>has to have completed</span> all her gen ed requirements.,... she <span class='highlight'>might have completed</span> all her gen ed requirements.,Well%2C then ...,Oh%2C my friend's in college%2C and she got into a study abroad program.,At my college%2C the study abroad program requires completing all the gen-ed classes.,practice,filler_i,"",i,1025,C,filler,NULL
1759440314,146468190c761e973af085b5d4a89753,PennController,18,0,filler,NULL,PennController,19,_Header_,End,1759440171356,4,3636,2,... she <span class='highlight'>has to have completed</span> all her gen ed requirements.,... she <span class='highlight'>might have completed</span> all her gen ed requirements.,Well%2C then ...,Oh%2C my friend's in college%2C and she got into a study abroad program.,At my college%2C the study abroad program requires completing all the gen-ed classes.,practice,filler_i,"",i,1025,C,filler,NULL
1759440314,146468190c761e973af085b5d4a89753,PennController,18,0,filler,NULL,Selector,comparison,Selection,a2,1759440184163,4,3636,2,... she <span class='highlight'>has to have completed</span> all her gen ed requirements.,... she <span class='highlight'>might have completed</span> all her gen ed requirements.,Well%2C then ...,Oh%2C my friend's in college%2C and she got into a study abroad program.,At my college%2C the study abroad program requires completing all the gen-ed classes.,practice,filler_i,"",i,1025,C,filler,a2;a1
1759440314,146468190c761e973af085b5d4a89753,PennController,18,0,filler,NULL,PennController,19,_Trial_,End,1759440184165,4,3636,2,... she <span class='highlight'>has to have completed</span> all her gen ed requirements.,... she <span class='highlight'>might have completed</span> all her gen ed requirements.,Well%2C then ...,Oh%2C my friend's in college%2C and she got into a study abroad program.,At my college%2C the study abroad program requires completing all the gen-ed classes.,practice,filler_i,"",i,1025,C,filler,NULL
1759440314,146468190c761e973af085b5d4a89753,PennController,14,0,trial,NULL,PennController,15,_Trial_,Start,1759440184165,5,4010,3,... she <span class='highlight'>must have signed</span> a non-disclosure agreement.,... she <span class='highlight'>signed</span> a non-dislosure agreement.,Well%2C then ...,Oh%2C my wife works on set for a production company.,At Silverline Productions%2C all employees who work on set sign a non-disclosure agreement.,practice,iBare_5,Bare,i,5,C,exp,NULL
1759440314,146468190c761e973af085b5d4a89753,PennController,14,0,trial,NULL,PennController,15,_Header_,Start,1759440184165,5,4010,3,... she <span class='highlight'>must have signed</span> a non-disclosure agreement.,... she <span class='highlight'>signed</span> a non-dislosure agreement.,Well%2C then ...,Oh%2C my wife works on set for a production company.,At Silverline Productions%2C all employees who work on set sign a non-disclosure agreement.,practice,iBare_5,Bare,i,5,C,exp,NULL
1759440314,146468190c761e973af085b5d4a89753,PennController,14,0,trial,NULL,PennController,15,_Header_,End,1759440184166,5,4010,3,... she <span class='highlight'>must have signed</span> a non-disclosure agreement.,... she <span class='highlight'>signed</span> a non-dislosure agreement.,Well%2C then ...,Oh%2C my wife works on set for a production company.,At Silverline Productions%2C all employees who work on set sign a non-disclosure agreement.,practice,iBare_5,Bare,i,5,C,exp,NULL
1759440314,146468190c761e973af085b5d4a89753,PennController,14,0,trial,NULL,Selector,comparison,Selection,a2,1759440193427,5,4010,3,... she <span class='highlight'>must have signed</span> a non-disclosure agreement.,... she <span class='highlight'>signed</span> a non-dislosure agreement.,Well%2C then ...,Oh%2C my wife works on set for a production company.,At Silverline Productions%2C all employees who work on set sign a non-disclosure agreement.,practice,iBare_5,Bare,i,5,C,exp,a1;a2
1759440314,146468190c761e973af085b5d4a89753,PennController,14,0,trial,NULL,PennController,15,_Trial_,End,1759440193428,5,4010,3,... she <span class='highlight'>must have signed</span> a non-disclosure agreement.,... she <span class='highlight'>signed</span> a non-dislosure agreement.,Well%2C then ...,Oh%2C my wife works on set for a production company.,At Silverline Productions%2C all employees who work on set sign a non-disclosure agreement.,practice,iBare_5,Bare,i,5,C,exp,NULL
1759440314,146468190c761e973af085b5d4a89753,PennController,24,0,check,NULL,PennController,25,_Trial_,Start,1759440193428,6,1257,3,... he <span class='highlight'>passed</span> the test.,... he <span class='highlight'>failed</span> the test.,Well%2C then ...,Oh%2C my cousin took the test last week and scored 75%.,You need at least 80% on the final exam to pass the driving test.,practice,check_3d,"",d,2003,C,check,NULL
1759440314,146468190c761e973af085b5d4a89753,PennController,24,0,check,NULL,PennController,25,_Header_,Start,1759440193428,6,1257,3,... he <span class='highlight'>passed</span> the test.,... he <span class='highlight'>failed</span> the test.,Well%2C then ...,Oh%2C my cousin took the test last week and scored 75%.,You need at least 80% on the final exam to pass the driving test.,practice,check_3d,"",d,2003,C,check,NULL
1759440314,146468190c761e973af085b5d4a89753,PennController,24,0,check,NULL,PennController,25,_Header_,End,1759440193429,6,1257,3,... he <span class='highlight'>passed</span> the test.,... he <span class='highlight'>failed</span> the test.,Well%2C then ...,Oh%2C my cousin took the test last week and scored 75%.,You need at least 80% on the final exam to pass the driving test.,practice,check_3d,"",d,2003,C,check,NULL
1759440314,146468190c761e973af085b5d4a89753,PennController,24,0,check,NULL,Selector,comparison,Selection,a1,1759440198914,6,1257,3,... he <span class='highlight'>passed</span> the test.,... he <span class='highlight'>failed</span> the test.,Well%2C then ...,Oh%2C my cousin took the test last week and scored 75%.,You need at least 80% on the final exam to pass the driving test.,practice,check_3d,"",d,2003,C,check,a2;a1
1759440314,146468190c761e973af085b5d4a89753,PennController,24,0,check,NULL,PennController,25,_Trial_,End,1759440198916,6,1257,3,... he <span class='highlight'>passed</span> the test.,... he <span class='highlight'>failed</span> the test.,Well%2C then ...,Oh%2C my cousin took the test last week and scored 75%.,You need at least 80% on the final exam to pass the driving test.,practice,check_3d,"",d,2003,C,check,NULL
1759440314,146468190c761e973af085b5d4a89753,PennController,9,0,break,NULL,PennController,6,_Trial_,Start,1759440198916,6,1257,3,... he <span class='highlight'>passed</span> the test.,... he <span class='highlight'>failed</span> the test.,Well%2C then ...,Oh%2C my cousin took the test last week and scored 75%.,You need at least 80% on the final exam to pass the driving test.,practice,check_3d,"",d,2003,C,check,NULL
1759440314,146468190c761e973af085b5d4a89753,PennController,9,0,break,NULL,PennController,6,_Header_,Start,1759440198916,6,1257,3,... he <span class='highlight'>passed</span> the test.,... he <span class='highlight'>failed</span> the test.,Well%2C then ...,Oh%2C my cousin took the test last week and scored 75%.,You need at least 80% on the final exam to pass the driving test.,practice,check_3d,"",d,2003,C,check,NULL
1759440314,146468190c761e973af085b5d4a89753,PennController,9,0,break,NULL,PennController,6,_Header_,End,1759440198916,6,1257,3,... he <span class='highlight'>passed</span> the test.,... he <span class='highlight'>failed</span> the test.,Well%2C then ...,Oh%2C my cousin took the test last week and scored 75%.,You need at least 80% on the final exam to pass the driving test.,practice,check_3d,"",d,2003,C,check,NULL
1759440314,146468190c761e973af085b5d4a89753,PennController,9,0,break,NULL,PennController,6,_Trial_,End,1759440200466,6,1257,3,... he <span class='highlight'>passed</span> the test.,... he <span class='highlight'>failed</span> the test.,Well%2C then ...,Oh%2C my cousin took the test last week and scored 75%.,You need at least 80% on the final exam to pass the driving test.,practice,check_3d,"",d,2003,C,check,NULL
1759440314,146468190c761e973af085b5d4a89753,PennController,17,0,filler,NULL,PennController,18,_Trial_,Start,1759440200467,7,4759,3,... he <span class='highlight'>has to have been put</span> on academic probation.,... he <span class='highlight'>was probably put</span> on academic probation.,Well%2C then ...,Oh%2C my boyfriend is on another lacrosse team%2C and he missed 4 practices.,On my lacrosse team%2C athletes who miss 4 practices are put on academic probation.,practice,filler_i,"",i,1026,C,filler,NULL
1759440314,146468190c761e973af085b5d4a89753,PennController,17,0,filler,NULL,PennController,18,_Header_,Start,1759440200467,7,4759,3,... he <span class='highlight'>has to have been put</span> on academic probation.,... he <span class='highlight'>was probably put</span> on academic probation.,Well%2C then ...,Oh%2C my boyfriend is on another lacrosse team%2C and he missed 4 practices.,On my lacrosse team%2C athletes who miss 4 practices are put on academic probation.,practice,filler_i,"",i,1026,C,filler,NULL
1759440314,146468190c761e973af085b5d4a89753,PennController,17,0,filler,NULL,PennController,18,_Header_,End,1759440200467,7,4759,3,... he <span class='highlight'>has to have been put</span> on academic probation.,... he <span class='highlight'>was probably put</span> on academic probation.,Well%2C then ...,Oh%2C my boyfriend is on another lacrosse team%2C and he missed 4 practices.,On my lacrosse team%2C athletes who miss 4 practices are put on academic probation.,practice,filler_i,"",i,1026,C,filler,NULL
1759440314,146468190c761e973af085b5d4a89753,PennController,17,0,filler,NULL,Selector,comparison,Selection,a2,1759440213922,7,4759,3,... he <span class='highlight'>has to have been put</span> on academic probation.,... he <span class='highlight'>was probably put</span> on academic probation.,Well%2C then ...,Oh%2C my boyfriend is on another lacrosse team%2C and he missed 4 practices.,On my lacrosse team%2C athletes who miss 4 practices are put on academic probation.,practice,filler_i,"",i,1026,C,filler,a1;a2
1759440314,146468190c761e973af085b5d4a89753,PennController,17,0,filler,NULL,PennController,18,_Trial_,End,1759440213924,7,4759,3,... he <span class='highlight'>has to have been put</span> on academic probation.,... he <span class='highlight'>was probably put</span> on academic probation.,Well%2C then ...,Oh%2C my boyfriend is on another lacrosse team%2C and he missed 4 practices.,On my lacrosse team%2C athletes who miss 4 practices are put on academic probation.,practice,filler_i,"",i,1026,C,filler,NULL
1759440314,146468190c761e973af085b5d4a89753,PennController,12,0,trial,NULL,PennController,13,_Trial_,Start,1759440213925,8,2606,3,... she <span class='highlight'>must have taken</span> first aid training. ,... she <span class='highlight'>has taken</span> first aid training. ,Well%2C then ...,Oh%2C my friend works at that gym%2C and she's a receptionist there. ,At Apex Fitness%2C all receptionists take a first aid course.,practice,dBare_3,Bare,d,3,C,exp,NULL
1759440314,146468190c761e973af085b5d4a89753,PennController,12,0,trial,NULL,PennController,13,_Header_,Start,1759440213925,8,2606,3,... she <span class='highlight'>must have taken</span> first aid training. ,... she <span class='highlight'>has taken</span> first aid training. ,Well%2C then ...,Oh%2C my friend works at that gym%2C and she's a receptionist there. ,At Apex Fitness%2C all receptionists take a first aid course.,practice,dBare_3,Bare,d,3,C,exp,NULL
1759440314,146468190c761e973af085b5d4a89753,PennController,12,0,trial,NULL,PennController,13,_Header_,End,1759440213925,8,2606,3,... she <span class='highlight'>must have taken</span> first aid training. ,... she <span class='highlight'>has taken</span> first aid training. ,Well%2C then ...,Oh%2C my friend works at that gym%2C and she's a receptionist there. ,At Apex Fitness%2C all receptionists take a first aid course.,practice,dBare_3,Bare,d,3,C,exp,NULL
